gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1,0,1,1,0.09722222222222221,0,0,-0.48819600791486745,-0.9359641849476468,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0
1,1,0,0,0.25,1,1,-0.19647609037881308,-0.2556521051658359,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
0,0,1,0,0.6666666666666666,1,1,1.3197202740895189,1.162111574204095,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0
0,1,1,0,0.986111111111111,1,1,1.0398183395207268,1.4732939845219044,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0
1,0,0,0,0.013888888888888888,1,1,0.18752163175655862,-1.557191677635108,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,0,0,0,0.9583333333333333,1,1,1.322909940911962,1.5731939313059262,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0
1,0,1,0,0.8333333333333333,1,1,-1.4899976473511949,-0.10302164124013004,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
1,1,1,0,0.013888888888888888,0,0,-1.3294961121299258,-1.866865489452378,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,0,0,0,0.013888888888888888,1,0,-0.5099954296789204,-1.674819927031366,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0
1,0,1,0,0.5277777777777778,1,0,0.890389951221657,0.7832700791258898,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
0,0,0,0,0.05555555555555555,1,0,-1.5059886719583835,-1.4959886859928222,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
1,0,0,0,0.4305555555555555,1,0,1.1391695844498324,0.6781186837698179,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
0,1,0,0,0.19444444444444442,1,0,0.47473898679682347,-0.2013645290379241,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,1,1,0,0.986111111111111,1,1,1.466239032380919,1.6521323204172895,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
1,0,0,0,0.027777777777777776,1,1,0.5429563101064292,-1.2093031285514233,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
1,0,1,1,0.8888888888888888,1,0,0.9450768190185296,1.3068735582680175,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0
0,0,0,0,0.125,1,0,0.5299716844664207,-0.5087654257202263,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,0,1,0,0.7777777777777777,1,1,1.3356665915872346,1.3521022354008911,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
0,0,0,0,0.15277777777777776,1,1,0.9707888467791883,-0.23117831545764259,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
1,0,1,1,1.0,1,0,-1.5291275542812812,-0.008519963106184272,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
0,0,0,0,0.013888888888888888,1,0,-1.5202222040725024,-1.9278809106988628,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
1,0,1,0,0.8333333333333333,1,1,1.4582867244899524,1.440577582437226,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0
1,1,1,0,0.4583333333333333,0,1,-0.4764656592265136,0.18464598941009028,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0
1,0,1,1,1.0,1,0,-1.5095453372504768,-0.030916119718578727,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
0,0,0,0,0.3611111111111111,1,1,0.743686569259366,0.40023716344580246,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0
0,0,0,0,0.041666666666666664,1,0,0.7000623477400462,-0.993808136544518,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
0,0,1,1,0.3055555555555555,0,0,-0.8411408883694913,-0.3410173174433033,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
0,1,1,0,0.3055555555555555,1,1,-0.026154632698731726,0.001598579186053796,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
0,0,0,0,0.013888888888888888,1,1,-0.3577855168501773,-1.6466444273612217,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
1,0,1,1,0.375,1,1,-0.31778728747062535,0.0690557484136992,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
0,0,0,0,0.013888888888888888,1,0,0.17605055147837442,-1.558919540629875,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
0,0,0,0,0.5694444444444444,1,1,1.3579829973313897,1.0234315719739964,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
0,1,0,0,0.19444444444444442,1,1,0.3265160419906625,-0.1669408243152304,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,0,1,0,0.09722222222222221,1,1,0.16457565370416788,-0.7277219881504159,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,0,0,0,0.4444444444444444,1,1,-0.3361125502090469,0.17951216243069976,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,0,1,1,0.5694444444444444,1,0,0.13669202652372794,0.595188618732126,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0
0,1,1,1,0.05555555555555555,1,0,-0.610859352073646,-1.1832071495774856,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,0,0,0,0.7777777777777777,1,1,-1.2979826076639713,0.034833804596533076,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
0,1,0,0,0.4583333333333333,1,1,1.4900887256947213,0.8306078362307697,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
1,1,0,0,0.027777777777777776,1,0,0.06770411613484552,-1.4494161575270292,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
1,0,0,0,0.38888888888888884,1,1,1.3388552511127683,0.6387567495082165,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
0,0,0,1,0.013888888888888888,1,0,-0.32611543877216825,-1.640983775658333,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
1,0,1,1,0.013888888888888888,1,0,-1.5505305211036042,-1.9385374479536501,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
0,0,0,0,0.027777777777777776,1,0,0.18588313896403613,-1.257433835833863,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
1,1,1,0,0.05555555555555555,1,1,0.32978003369576653,-0.9342206222692302,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,0,0,0.4722222222222222,1,1,1.3276940627141391,0.7999992195921913,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
0,0,1,0,0.8888888888888888,1,0,-0.19813443275432507,0.8569519239132704,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0
1,0,0,0,0.09722222222222221,1,1,-1.5451757427159847,-1.3235212295814387,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
1,0,1,1,0.7083333333333333,1,0,0.6483004197889143,0.990278289404254,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0
1,0,0,0,0.29166666666666663,1,1,-1.4953254660299036,-0.7639567241702107,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
0,0,0,0,0.29166666666666663,1,0,0.2202752898312391,0.07642179446588496,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0
1,1,1,0,0.7916666666666666,1,1,0.856579155756473,1.185885230277545,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
1,0,1,0,0.08333333333333333,1,1,0.365664830039987,-0.7442191861775058,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,0,0,0,0.1111111111111111,1,0,-0.49657816247692776,-0.7830902123856609,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
1,0,1,1,0.25,0,0,-1.3119797342050687,-0.7071379547945991,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
1,1,1,0,0.09722222222222221,1,1,0.18916004705085185,-0.7075017793569017,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,0,0,0.4861111111111111,1,1,-0.15670382762548862,0.3309959908379222,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,0,0,0,0.4444444444444444,1,0,0.34120171617232714,0.4035501352470298,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
0,0,0,0,0.41666666666666663,1,0,1.1711741255212815,0.6742502192144634,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
1,0,1,1,0.3611111111111111,1,0,-0.4647407201201752,-0.05190616962382729,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
1,0,0,0,0.5277777777777778,1,1,0.9996975302463316,0.8399937307519975,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
0,1,0,0,0.5694444444444444,1,1,1.5774459110401275,1.0783936982367168,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
1,0,1,1,0.4722222222222222,0,1,-0.6496372823510326,0.03407187235083635,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0
1,1,1,0,0.7638888888888888,1,0,-0.14345821796894498,0.7379298579965482,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
0,1,1,0,0.7916666666666666,1,0,0.9643622060457893,1.2335771922096468,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
0,1,1,0,0.9166666666666666,1,0,1.3037689048979226,1.4820230958673493,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
1,0,1,0,0.5972222222222222,1,1,0.7097605357940939,0.8029637698337087,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
0,0,1,1,0.4444444444444444,1,0,0.3917410600881586,0.4479888906154594,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0
1,0,0,0,0.013888888888888888,1,0,-1.4988787420488523,-1.9205533467041134,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
0,0,0,0,0.5555555555555556,1,1,0.5364645310681213,0.7071186592718732,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1
0,0,0,0,0.5694444444444444,1,0,1.0943271861459551,0.9160610709402699,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0
1,1,0,0,0.41666666666666663,1,1,0.8517469233495264,0.5149940815374984,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
0,0,0,0,0.041666666666666664,1,0,0.5153588618368606,-1.1011420576364483,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0
0,0,1,1,0.75,1,1,1.2878124584815285,1.2735867723150756,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0
1,0,1,0,0.125,1,1,0.991669172939114,-0.30987659800055783,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1
1,1,1,0,0.09722222222222221,1,1,0.3624040162893491,-0.631868780230318,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,0,1,0,0.8055555555555555,1,0,1.1679746289605533,1.2803053637968613,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
1,0,0,0,0.7222222222222222,1,1,0.8179063349123741,1.0537035916296624,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
1,0,0,1,0.3611111111111111,0,1,-0.8156209750065392,-0.21486322069164823,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0
0,0,0,0,0.4722222222222222,1,0,-1.4953254660299036,-0.4907076542697702,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
1,0,0,0,0.736111111111111,1,1,0.5315949963534904,1.00152387436469,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,0,0,0.20833333333333331,1,1,0.7630606617190113,-0.07719031400181338,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
1,0,0,1,0.013888888888888888,1,1,-1.5273459002334075,-1.9303585782825323,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
0,0,0,0,0.06944444444444445,1,0,-0.2828363199727463,-0.9445807990945031,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
0,0,0,1,0.4722222222222222,1,1,1.3276940627141391,0.8393134030610638,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0
0,0,0,0,0.4444444444444444,1,1,1.1999600827195123,0.7432442313654879,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
0,0,1,1,0.5694444444444444,0,0,-0.9709479165584834,0.018071819490638963,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
0,0,0,0,0.3472222222222222,0,0,-0.3361125502090469,0.023796068017005796,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
1,0,1,1,0.2361111111111111,1,1,-0.07401359146754365,-0.16668304403703815,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1
0,0,0,0,0.2361111111111111,1,0,-1.3382627520212118,-0.6982178902589712,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
0,0,0,0,0.9722222222222222,1,0,0.6644829840857672,1.3380048202793977,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
1,0,1,1,0.5972222222222222,1,1,-1.536257113479658,-0.4003036071934148,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
1,0,0,1,0.986111111111111,1,0,-1.3540571369683556,0.13990399039510143,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1,1,0,0,0.027777777777777776,0,1,-1.3505456565861038,-1.6845257790836614,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,0,0,0.6805555555555555,1,1,0.3363071446839579,0.8475969870786346,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
0,1,1,0,1.0,1,0,1.3165304052001128,1.6029077618396506,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
1,0,0,0,0.3611111111111111,1,1,0.6515374421185285,0.40304538400566875,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
0,0,0,0,0.25,1,0,-1.5042107654720993,-0.784701603868091,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
1,0,0,1,0.013888888888888888,1,1,0.9418617881954057,-1.4543827680861796,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
1,0,1,0,0.125,0,0,-1.362839920351897,-1.016656403001453,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
1,0,1,0,0.38888888888888884,1,0,0.3998861539498255,0.3191795916863745,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0
0,0,1,1,0.8333333333333333,1,1,-1.5344742806816938,-0.1624397138771796,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
1,0,0,0,0.3194444444444444,1,0,-1.4775757521783413,-0.6998374802026694,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
0,0,0,0,0.20833333333333331,1,1,0.5039895663241503,-0.15693871382964475,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,0,0,0,0.40277777777777773,1,0,0.10221585404018431,0.2072824617145149,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
0,0,1,1,0.7777777777777777,1,1,-1.5148824768613438,-0.15181807404486167,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
0,0,0,0,0.15277777777777776,1,1,-0.3227838763111584,-0.5435827793267539,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1
1,0,0,0,0.375,1,0,0.16457565370416788,0.26213314412145766,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0
1,0,1,0,0.013888888888888888,1,0,0.18588313896403613,-1.5574381273830016,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,0,1,0,0.9166666666666666,1,1,0.8533577266023163,1.36332351954207,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0
0,1,0,0,0.027777777777777776,1,1,-0.25789796529558257,-1.3632787410888958,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
0,0,1,1,0.2638888888888889,1,0,-1.502433142134047,-0.8111850536408624,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1,0,1,1,0.861111111111111,1,1,0.9948806845490563,1.3011849064250596,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
0,0,1,0,0.7083333333333333,1,1,0.46823585693667724,0.9062114910561673,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
0,0,1,0,1.0,1,1,0.972395365101997,1.487038336712544,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0
1,0,0,0,0.1388888888888889,1,1,0.81951838789232,-0.3307985944295028,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
0,0,1,0,0.5138888888888888,1,0,0.12356240331397088,0.4746957603079857,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0
0,0,0,1,0.4861111111111111,1,0,-0.47144002523270284,0.14026001140077005,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
0,0,0,0,0.1388888888888889,1,1,-0.11202321266867667,-0.5321213462318642,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1
1,0,0,0,0.013888888888888888,1,0,-1.502433142134047,-1.9217638365513816,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
0,0,1,1,0.3611111111111111,1,1,-1.4988787420488523,-0.6761269129599803,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
1,0,1,0,1.0,1,1,0.5867481057425405,1.336086905810252,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0
0,1,0,0,0.5277777777777778,1,1,1.1423709988066564,0.8512069774310993,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
0,0,0,0,0.25,1,1,1.1519739588340359,0.1964627966880092,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0
1,0,0,0,0.7777777777777777,1,0,-0.3861533245872955,0.651025516373279,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
0,0,0,0,0.5,1,0,-0.3277813712630121,0.2477105739462271,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
1,0,1,1,0.3055555555555555,1,1,0.7953312879335975,0.24411818096983848,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
1,0,1,1,0.9027777777777777,1,1,1.2878124584815285,1.4620973841449874,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
1,0,1,0,0.375,1,1,-0.3494477174613271,0.0059582765149053295,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
0,0,0,0,0.40277777777777773,1,1,0.32325175892877156,0.2897418814643407,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,1,0,0,0.1388888888888889,1,1,1.0077244839081483,-0.3040671445197901,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
